OID_COUSUB_22|GEOID_COUSUB_22|NAMELSAD_COUSUB_22|AREALAND_COUSUB_22|AREAWATER_COUSUB_22|MTFCC_COUSUB_22|CLASSFP_COUSUB_22|FUNCSTAT_COUSUB_22|OID_BLKGRP_20|GEOID_BLKGRP_20|NAMELSAD_BLKGRP_20|AREALAND_BLKGRP_20|AREAWATER_BLKGRP_20|MTFCC_BLKGRP_20|FUNCSTAT_BLKGRP_20|AREALAND_PART|AREAWATER_PART
27690344313318|0915040500|Killingly town|125217644|3927291|G4040|T1|A|2087015506701650|090159041011|Block Group 1|18986734|119999|G5030|S|18986734|119999
27690344313318|0915040500|Killingly town|125217644|3927291|G4040|T1|A|2087015506700958|090159041012|Block Group 2|21470751|1240247|G5030|S|21470751|1240247
27690344313318|0915040500|Killingly town|125217644|3927291|G4040|T1|A|2087015506703700|090159041013|Block Group 3|12223623|38423|G5030|S|12223623|38423
27690344313318|0915040500|Killingly town|125217644|3927291|G4040|T1|A|2087015506697831|090159041021|Block Group 1|17379507|561350|G5030|S|17379507|561350
27690344313318|0915040500|Killingly town|125217644|3927291|G4040|T1|A|2087015506703150|090159041022|Block Group 2|24841525|532039|G5030|S|24841525|532039
27690344313318|0915040500|Killingly town|125217644|3927291|G4040|T1|A|20870344202213|090159044001|Block Group 1|8356431|872414|G5030|S|8356431|872414
27690344313318|0915040500|Killingly town|125217644|3927291|G4040|T1|A|20870344201815|090159044002|Block Group 2|2537765|7915|G5030|S|2537765|7915
27690344313318|0915040500|Killingly town|125217644|3927291|G4040|T1|A|20870344202017|090159044003|Block Group 3|5025999|0|G5030|S|5025999|0
27690344313318|0915040500|Killingly town|125217644|3927291|G4040|T1|A|20870344201558|090159044004|Block Group 4|3008873|0|G5030|S|3008873|0
27690344313318|0915040500|Killingly town|125217644|3927291|G4040|T1|A|20870344202732|090159045001|Block Group 1|1053300|82346|G5030|S|1053300|82346
27690344313318|0915040500|Killingly town|125217644|3927291|G4040|T1|A|20870344204095|090159045002|Block Group 2|741611|87391|G5030|S|741611|87391
27690344313318|0915040500|Killingly town|125217644|3927291|G4040|T1|A|20870344203909|090159045003|Block Group 3|526821|0|G5030|S|526821|0
27690344313318|0915040500|Killingly town|125217644|3927291|G4040|T1|A|208703691896321|090159045004|Block Group 4|7248926|385167|G5030|S|7248926|385167
27690344313318|0915040500|Killingly town|125217644|3927291|G4040|T1|A|20870344202588|090159045005|Block Group 5|1815778|0|G5030|S|1815778|0
27690344313319|0915059980|Plainfield town|109844074|1480396|G4040|T1|A|20870344204642|090159071001|Block Group 1|4593342|53747|G5030|S|4593342|53747
27690344313319|0915059980|Plainfield town|109844074|1480396|G4040|T1|A|208703691896326|090159071002|Block Group 2|9911298|17804|G5030|S|9911298|17804
27690344313319|0915059980|Plainfield town|109844074|1480396|G4040|T1|A|20870344204460|090159071003|Block Group 3|19968274|740661|G5030|S|19968274|740661
27690344313319|0915059980|Plainfield town|109844074|1480396|G4040|T1|A|208703691896318|090159072001|Block Group 1|15794708|525523|G5030|S|15794708|525523
27690344313319|0915059980|Plainfield town|109844074|1480396|G4040|T1|A|20870344206031|090159072002|Block Group 2|1790230|0|G5030|S|1790230|0
27690344313319|0915059980|Plainfield town|109844074|1480396|G4040|T1|A|20870344205868|090159072003|Block Group 3|3092423|0|G5030|S|3092423|0
27690344313319|0915059980|Plainfield town|109844074|1480396|G4040|T1|A|20870344204963|090159072004|Block Group 4|14195112|0|G5030|S|14195112|0
27690344313319|0915059980|Plainfield town|109844074|1480396|G4040|T1|A|20870344205687|090159073001|Block Group 1|2067703|10855|G5030|S|2067703|10855
27690344313319|0915059980|Plainfield town|109844074|1480396|G4040|T1|A|20870344205269|090159073002|Block Group 2|20606448|57385|G5030|S|20606448|57385
27690344313319|0915059980|Plainfield town|109844074|1480396|G4040|T1|A|208703691896336|090159073003|Block Group 3|5603803|40824|G5030|S|5603803|40824
27690344313319|0915059980|Plainfield town|109844074|1480396|G4040|T1|A|20870344205425|090159073004|Block Group 4|12220733|33597|G5030|S|12220733|33597
27690344313320|0915061030|Pomfret town|104451274|647536|G4040|T1|A|20870344206685|090159025001|Block Group 1|33171940|566074|G5030|S|33171940|566074
27690344313320|0915061030|Pomfret town|104451274|647536|G4040|T1|A|2087015506702383|090159025002|Block Group 2|37337841|46934|G5030|S|37337841|46934
27690344313320|0915061030|Pomfret town|104451274|647536|G4040|T1|A|20870344206521|090159025003|Block Group 3|12495740|7919|G5030|S|12495740|7919
27690344313320|0915061030|Pomfret town|104451274|647536|G4040|T1|A|2087015506701748|090159025004|Block Group 4|21445753|26609|G5030|S|21445753|26609
27690344313321|0915062710|Putnam town|52588042|282510|G4040|T1|A|2087015506699586|090159031011|Block Group 1|949903|27302|G5030|S|949903|27302
27690344313321|0915062710|Putnam town|52588042|282510|G4040|T1|A|2087015506698857|090159031012|Block Group 2|779827|10903|G5030|S|779827|10903
27690344313321|0915062710|Putnam town|52588042|282510|G4040|T1|A|2087015506700686|090159031013|Block Group 3|1907370|16483|G5030|S|1907370|16483
27690344313321|0915062710|Putnam town|52588042|282510|G4040|T1|A|2087015506699396|090159031021|Block Group 1|2901033|70833|G5030|S|2901033|70833
27690344313321|0915062710|Putnam town|52588042|282510|G4040|T1|A|2087015506699211|090159031022|Block Group 2|1118988|0|G5030|S|1118988|0
27690344313321|0915062710|Putnam town|52588042|282510|G4040|T1|A|2087015506699150|090159031023|Block Group 3|1267438|0|G5030|S|1267438|0
27690344313321|0915062710|Putnam town|52588042|282510|G4040|T1|A|20870344207140|090159032001|Block Group 1|19923951|16474|G5030|S|19923951|16474
27690344313321|0915062710|Putnam town|52588042|282510|G4040|T1|A|20870344207327|090159032002|Block Group 2|23739532|140515|G5030|S|23739532|140515
27690344313322|0915067400|Scotland town|48254391|131514|G4040|T1|A|20870344208453|090158250001|Block Group 1|24450571|92664|G5030|S|24450571|92664
27690344313322|0915067400|Scotland town|48254391|131514|G4040|T1|A|2087015506697987|090158250002|Block Group 2|23803820|38850|G5030|S|23803820|38850
27690344313323|0915073420|Sterling town|70499824|171521|G4040|T1|A|20870344208805|090159081001|Block Group 1|11612939|45597|G5030|S|11612939|45597
27690344313323|0915073420|Sterling town|70499824|171521|G4040|T1|A|2087015506701483|090159081002|Block Group 2|16333921|25421|G5030|S|16333921|25421
27690344313323|0915073420|Sterling town|70499824|171521|G4040|T1|A|2087015506701232|090159081003|Block Group 3|16648558|0|G5030|S|16648558|0
27690344313323|0915073420|Sterling town|70499824|171521|G4040|T1|A|2087015506701357|090159081004|Block Group 4|25904406|100503|G5030|S|25904406|100503
27690344313324|0915075870|Thompson town|121489044|4537398|G4040|T1|A|20870344209364|090159001001|Block Group 1|16238105|102402|G5030|S|16238105|102402
27690344313324|0915075870|Thompson town|121489044|4537398|G4040|T1|A|20870344209541|090159001002|Block Group 2|20270517|501254|G5030|S|20270517|501254
27690344313324|0915075870|Thompson town|121489044|4537398|G4040|T1|A|20870344209048|090159001003|Block Group 3|15710949|161147|G5030|S|15710949|161147
27690344313324|0915075870|Thompson town|121489044|4537398|G4040|T1|A|20870344209206|090159001004|Block Group 4|17340594|1838329|G5030|S|17340594|1838329
27690344313324|0915075870|Thompson town|121489044|4537398|G4040|T1|A|20870344210204|090159002001|Block Group 1|11308591|494746|G5030|S|11308591|494746
27690344313324|0915075870|Thompson town|121489044|4537398|G4040|T1|A|20870344209843|090159002002|Block Group 2|10859683|372494|G5030|S|10859683|372494
27690344313324|0915075870|Thompson town|121489044|4537398|G4040|T1|A|20870344209678|090159002003|Block Group 3|27313001|1067026|G5030|S|27313001|1067026
27690344313324|0915075870|Thompson town|121489044|4537398|G4040|T1|A|20870344210028|090159002004|Block Group 4|2447604|0|G5030|S|2447604|0
276901151027368|0915077830|Union town|74720104|2514328|G4040|T1|A|2087019627472739|090138902031|Block Group 1|74720104|2514328|G5030|S|74720104|2514328
27690350008847|0915078600|Voluntown town|100924002|2137004|G4040|T1|A|20870349879765|090117081001|Block Group 1|27184825|1391309|G5030|S|27184825|1391309
27690350008847|0915078600|Voluntown town|100924002|2137004|G4040|T1|A|20870349879788|090117081002|Block Group 2|25641105|75212|G5030|S|25641105|75212
27690350008847|0915078600|Voluntown town|100924002|2137004|G4040|T1|A|2087015503908084|090117081003|Block Group 3|21047488|227200|G5030|S|21047488|227200
27690350008847|0915078600|Voluntown town|100924002|2137004|G4040|T1|A|2087015503908099|090117081004|Block Group 4|27050584|443283|G5030|S|27050584|443283
27690344313326|0915088190|Woodstock town|157165209|3070895|G4040|T1|A|2087015506702255|090159011011|Block Group 1|21308716|1227323|G5030|S|21308716|1227323
27690344313326|0915088190|Woodstock town|157165209|3070895|G4040|T1|A|2087015506700384|090159011012|Block Group 2|23408491|408631|G5030|S|23408491|408631
27690344313326|0915088190|Woodstock town|157165209|3070895|G4040|T1|A|2087015506700174|090159011021|Block Group 1|71625198|949337|G5030|S|71625198|949337
27690344313326|0915088190|Woodstock town|157165209|3070895|G4040|T1|A|2087015506699954|090159011022|Block Group 2|35030406|449814|G5030|S|35030406|449814
27690344313326|0915088190|Woodstock town|157165209|3070895|G4040|T1|A|2087015506700294|090159011023|Block Group 3|5792398|35790|G5030|S|5792398|35790
27690347493836|0916002760|Barkhamsted town|93896736|6671465|G4040|T1|A|20870347429029|090052901001|Block Group 1|35431682|3389906|G5030|S|35431682|3389906
27690347493836|0916002760|Barkhamsted town|93896736|6671465|G4040|T1|A|20870347429059|090052901002|Block Group 2|23730301|0|G5030|S|23730301|0
27690347493836|0916002760|Barkhamsted town|93896736|6671465|G4040|T1|A|20870347429094|090052901003|Block Group 3|12289005|46398|G5030|S|12289005|46398
27690347493836|0916002760|Barkhamsted town|93896736|6671465|G4040|T1|A|2087015672493907|090052901004|Block Group 4|22445748|3235161|G5030|S|22445748|3235161
27690331919330|0916010100|Burlington town|76927729|1836670|G4040|T1|A|208703716537824|090034101011|Block Group 1|22933627|211553|G5030|S|22933627|211553
27690331919330|0916010100|Burlington town|76927729|1836670|G4040|T1|A|208703716537829|090034101012|Block Group 2|5971197|342440|G5030|S|5971197|342440
27690331919330|0916010100|Burlington town|76927729|1836670|G4040|T1|A|208703716537828|090034101013|Block Group 3|14916664|34931|G5030|S|14916664|34931
27690331919330|0916010100|Burlington town|76927729|1836670|G4040|T1|A|208703716537748|090034101021|Block Group 1|9949897|5885|G5030|S|9949897|5885
27690331919330|0916010100|Burlington town|76927729|1836670|G4040|T1|A|208703716538207|090034101022|Block Group 2|12458711|1241861|G5030|S|12458711|1241861
27690331919330|0916010100|Burlington town|76927729|1836670|G4040|T1|A|208703716538120|090034101023|Block Group 3|10697633|0|G5030|S|10697633|0
27690347493839|0916010940|Canaan town|85242555|836406|G4040|T1|A|2087015672493500|090054256021|Block Group 1|16318624|41943|G5030|S|16318624|41943
27690347493839|0916010940|Canaan town|85242555|836406|G4040|T1|A|2087015672493639|090054256022|Block Group 2|68923931|794463|G5030|S|68923931|794463
27690347493845|0916016050|Colebrook town|81722366|3551365|G4040|T1|A|20870347429377|090052931001|Block Group 1|27525942|29965|G5030|S|27525942|29965
27690347493845|0916016050|Colebrook town|81722366|3551365|G4040|T1|A|2087015672494413|090052931002|Block Group 2|54196424|3521400|G5030|S|54196424|3521400
27690347493846|0916017240|Cornwall town|119297429|656783|G4040|T1|A|20870347429401|090052632001|Block Group 1|55807116|319231|G5030|S|55807116|319231
27690347493846|0916017240|Cornwall town|119297429|656783|G4040|T1|A|20870347429430|090052632002|Block Group 2|63490313|337552|G5030|S|63490313|337552
27690347493847|0916032290|Goshen town|113004839|4028683|G4040|T1|A|20870347429457|090052961001|Block Group 1|12485145|1541111|G5030|S|12485145|1541111
27690347493847|0916032290|Goshen town|113004839|4028683|G4040|T1|A|20870347429482|090052961002|Block Group 2|11925205|278476|G5030|S|11925205|278476
27690347493847|0916032290|Goshen town|113004839|4028683|G4040|T1|A|2087015672494304|090052961003|Block Group 3|74453708|1433049|G5030|S|74453708|1433049
27690347493847|0916032290|Goshen town|113004839|4028683|G4040|T1|A|2087015672491622|090052961004|Block Group 4|14140781|776047|G5030|S|14140781|776047
27690331919340|0916037140|Hartland town|85456173|3932194|G4040|T1|A|208703716538104|090033301001|Block Group 1|44655003|2214056|G5030|S|44655003|2214056
27690331919340|0916037140|Hartland town|85456173|3932194|G4040|T1|A|2087015504368540|090033301002|Block Group 2|40801170|1718138|G5030|S|40801170|1718138
27690347493848|0916037280|Harwinton town|79759564|896244|G4040|T1|A|20870347429641|090052983001|Block Group 1|6238750|0|G5030|S|6238750|0
27690347493848|0916037280|Harwinton town|79759564|896244|G4040|T1|A|20870347429604|090052983002|Block Group 2|4536138|168327|G5030|S|4536138|168327
27690347493848|0916037280|Harwinton town|79759564|896244|G4040|T1|A|20870347429514|090052983003|Block Group 3|6675496|15637|G5030|S|6675496|15637
27690347493848|0916037280|Harwinton town|79759564|896244|G4040|T1|A|20870347429550|090052984001|Block Group 1|24774556|107788|G5030|S|24774556|107788
27690347493848|0916037280|Harwinton town|79759564|896244|G4040|T1|A|20870347429575|090052984002|Block Group 2|15052329|106826|G5030|S|15052329|106826
27690347493848|0916037280|Harwinton town|79759564|896244|G4040|T1|A|2087015672491945|090052984003|Block Group 3|22482295|497666|G5030|S|22482295|497666
27690347493849|0916040290|Kent town|125813160|2676631|G4040|T1|A|20870347429751|090052661001|Block Group 1|22955918|862490|G5030|S|22955918|862490
27690347493849|0916040290|Kent town|125813160|2676631|G4040|T1|A|20870347429706|090052661002|Block Group 2|37167934|400407|G5030|S|37167934|400407
27690347493849|0916040290|Kent town|125813160|2676631|G4040|T1|A|2087015672491084|090052661003|Block Group 3|38126741|904399|G5030|S|38126741|904399
27690347493849|0916040290|Kent town|125813160|2676631|G4040|T1|A|2087015672491121|090052661004|Block Group 4|27562567|509335|G5030|S|27562567|509335
27690347493850|0916043370|Litchfield town|145296074|1831291|G4040|T1|A|20870347429805|090053001001|Block Group 1|17386022|80179|G5030|S|17386022|80179
27690347493850|0916043370|Litchfield town|145296074|1831291|G4040|T1|A|20870347429922|090053001002|Block Group 2|13678982|159169|G5030|S|13678982|159169
27690347493850|0916043370|Litchfield town|145296074|1831291|G4040|T1|A|20870347429861|090053001003|Block Group 3|23795264|421466|G5030|S|23795264|421466
27690347493850|0916043370|Litchfield town|145296074|1831291|G4040|T1|A|20870347429979|090053004001|Block Group 1|9233822|4036|G5030|S|9233822|4036
27690347493850|0916043370|Litchfield town|145296074|1831291|G4040|T1|A|20870347430061|090053004002|Block Group 2|20972663|29241|G5030|S|20972663|29241
27690347493850|0916043370|Litchfield town|145296074|1831291|G4040|T1|A|20870347430214|090053005001|Block Group 1|23502446|196117|G5030|S|23502446|196117
27690347493850|0916043370|Litchfield town|145296074|1831291|G4040|T1|A|208703716547714|090053005002|Block Group 2|22619727|0|G5030|S|22619727|0
27690347493850|0916043370|Litchfield town|145296074|1831291|G4040|T1|A|2087015672492771|090053005003|Block Group 3|14107148|941083|G5030|S|14107148|941083
27690347493851|0916049460|Morris town|44961621|3518691|G4040|T1|A|2087015672493419|090053031001|Block Group 1|16494367|538267|G5030|S|16494367|538267
27690347493851|0916049460|Morris town|44961621|3518691|G4040|T1|A|20870347429675|090053031002|Block Group 2|14340396|333062|G5030|S|14340396|333062
27690347493851|0916049460|Morris town|44961621|3518691|G4040|T1|A|2087015672492944|090053031003|Block Group 3|14126858|2647362|G5030|S|14126858|2647362
27690347493852|0916051350|New Hartford town|95927210|2940726|G4040|T1|A|20870347430360|090053061001|Block Group 1|23175764|1087523|G5030|S|23175764|1087523
27690347493852|0916051350|New Hartford town|95927210|2940726|G4040|T1|A|20870347430311|090053061002|Block Group 2|9906208|533394|G5030|S|9906208|533394
27690347493852|0916051350|New Hartford town|95927210|2940726|G4040|T1|A|20870347430454|090053061003|Block Group 3|36074042|1319809|G5030|S|36074042|1319809
27690347493852|0916051350|New Hartford town|95927210|2940726|G4040|T1|A|20870347430408|090053061004|Block Group 4|26771196|0|G5030|S|26771196|0
27690347493854|0916053470|Norfolk town|117436917|2861078|G4040|T1|A|2087015672494164|090054256011|Block Group 1|71730762|1115016|G5030|S|71730762|1115016
27690347493854|0916053470|Norfolk town|117436917|2861078|G4040|T1|A|2087015672494131|090054256012|Block Group 2|45706155|1746062|G5030|S|45706155|1746062
27690347493855|0916054030|North Canaan town|50176807|268569|G4040|T1|A|20870347431488|090052602001|Block Group 1|3977426|1090|G5030|S|3977426|1090
27690347493855|0916054030|North Canaan town|50176807|268569|G4040|T1|A|20870347431437|090052602002|Block Group 2|26189827|267479|G5030|S|26189827|267479
27690347493855|0916054030|North Canaan town|50176807|268569|G4040|T1|A|20870347431386|090052602003|Block Group 3|13446319|0|G5030|S|13446319|0
27690347493855|0916054030|North Canaan town|50176807|268569|G4040|T1|A|2087015672491713|090052602004|Block Group 4|6563235|0|G5030|S|6563235|0
27690347493857|0916065930|Roxbury town|68102992|161539|G4040|T1|A|20870347431971|090052681001|Block Group 1|32959930|0|G5030|S|32959930|0
27690347493857|0916065930|Roxbury town|68102992|161539|G4040|T1|A|20870347432026|090052681002|Block Group 2|19520490|161539|G5030|S|19520490|161539
27690347493857|0916065930|Roxbury town|68102992|161539|G4040|T1|A|2087015672493045|090052681003|Block Group 3|15622572|0|G5030|S|15622572|0
27690347493858|0916066420|Salisbury town|148239632|7341280|G4040|T1|A|20870347432078|090052611001|Block Group 1|54048422|3665430|G5030|S|54048422|3665430
